id_odsp,season,fthg,ftag,odd_h,odd_d,odd_a,D1_league_binary,E0_league_binary,F1_league_binary,I1_league_binary,SP1_league_binary,england_country_binary,france_country_binary,germany_country_binary,italy_country_binary,spain_country_binary,1_11_OpenPlay_Situation,1_11_time,1_11_Pass_AssistMethod,1_11_Attempt(shot)_EventType,1_11_OffTarget_ShotOutcome,1_11_KeyPass_EventType2,1_11_home_event,1_11_None_AssistMethod,1_11_Corner_EventType,1_11_Foul_EventType,1_11_FreeKickWon_EventType,1_11_HandBall_EventType,11_21_FreeKickWon_EventType,11_21_time,11_21_home_event,11_21_None_AssistMethod,11_21_OpenPlay_Situation,11_21_Pass_AssistMethod,11_21_Attempt(shot)_EventType,11_21_OffTarget_ShotOutcome,11_21_KeyPass_EventType2,11_21_Foul_EventType,11_21_OnTarget_ShotOutcome,11_21_Blocked_ShotOutcome,11_21_HitThePost_ShotOutcome,11_21_Corner_EventType,21_31_OpenPlay_Situation,21_31_time,21_31_home_event,21_31_Attempt(shot)_EventType,21_31_Blocked_ShotOutcome,21_31_None_AssistMethod,21_31_Corner_EventType,21_31_Cross_AssistMethod,21_31_KeyPass_EventType2,21_31_OnTarget_ShotOutcome,21_31_FreeKickWon_EventType,21_31_Foul_EventType,21_31_Pass_AssistMethod,21_31_OffTarget_ShotOutcome,31_41_time,31_41_None_AssistMethod,31_41_Corner_EventType,31_41_Foul_EventType,31_41_home_event,31_41_FreeKickWon_EventType,31_41_OpenPlay_Situation,31_41_Attempt(shot)_EventType,31_41_OffTarget_ShotOutcome,31_41_Cross_AssistMethod,31_41_KeyPass_EventType2,41_51_time,41_51_Foul_EventType,41_51_None_AssistMethod,41_51_Substitution_EventType,41_51_home_event,41_51_Offside_EventType,41_51_FailedThroughBall_EventType2,41_51_OpenPlay_Situation,41_51_fast_break,41_51_Pass_AssistMethod,41_51_Attempt(shot)_EventType,41_51_OffTarget_ShotOutcome,41_51_KeyPass_EventType2,41_51_YellowCard_EventType,41_51_FreeKickWon_EventType,41_51_Corner_EventType,41_51_OnTarget_ShotOutcome,51_61_Corner_Situation,51_61_time,51_61_home_event,51_61_Attempt(shot)_EventType,51_61_OnTarget_ShotOutcome,51_61_None_AssistMethod,51_61_Foul_EventType,51_61_FreeKickWon_EventType,51_61_Corner_EventType,51_61_OpenPlay_Situation,51_61_HeadedPass_AssistMethod,51_61_Blocked_ShotOutcome,51_61_KeyPass_EventType2,61_71_FreeKickWon_EventType,61_71_time,61_71_None_AssistMethod,61_71_home_event,61_71_Foul_EventType,61_71_Corner_EventType,61_71_OpenPlay_Situation,61_71_Attempt(shot)_EventType,61_71_Blocked_ShotOutcome,71_81_time,71_81_None_AssistMethod,71_81_Corner_EventType,71_81_OpenPlay_Situation,71_81_Cross_AssistMethod,71_81_Attempt(shot)_EventType,71_81_Blocked_ShotOutcome,71_81_KeyPass_EventType2,71_81_FreeKickWon_EventType,71_81_home_event,71_81_Offside_EventType,71_81_FailedThroughBall_EventType2,71_81_Foul_EventType,71_81_YellowCard_EventType,81_91_FreeKickWon_EventType,81_91_time,81_91_None_AssistMethod,81_91_home_event,81_91_Foul_EventType,81_91_Offside_EventType,81_91_FailedThroughBall_EventType2,81_91_Substitution_EventType,81_91_Corner_EventType,91_101_time,91_101_None_AssistMethod,91_101_Corner_EventType,91_101_OpenPlay_Situation,91_101_Cross_AssistMethod,91_101_Attempt(shot)_EventType,91_101_Blocked_ShotOutcome,91_101_KeyPass_EventType2,91_101_Corner_Situation,91_101_OnTarget_ShotOutcome,91_101_Pass_AssistMethod,91_101_Foul_EventType,91_101_FreeKickWon_EventType,91_101_home_event,91_101_FreeKick_Situation,91_101_OffTarget_ShotOutcome,1-time,1_11_ThroughBall_AssistMethod,1_11_OnTarget_ShotOutcome,1_11_Offside_EventType,1_11_FailedThroughBall_EventType2,11_21_HandBall_EventType,21_31_Offside_EventType,21_31_FailedThroughBall_EventType2,21_31_YellowCard_EventType,31_41_Offside_EventType,31_41_FailedThroughBall_EventType2,31_41_Pass_AssistMethod,31_41_OnTarget_ShotOutcome,41_51_Blocked_ShotOutcome,51_61_Offside_EventType,51_61_FailedThroughBall_EventType2,51_61_Pass_AssistMethod,51_61_OffTarget_ShotOutcome,61_71_FreeKick_Situation,61_71_OffTarget_ShotOutcome,61_71_Substitution_EventType,61_71_Pass_AssistMethod,61_71_KeyPass_EventType2,61_71_Corner_Situation,61_71_Cross_AssistMethod,61_71_Offside_EventType,61_71_FailedThroughBall_EventType2,71_81_OnTarget_ShotOutcome,71_81_Pass_AssistMethod,71_81_OffTarget_ShotOutcome,71_81_HitThePost_ShotOutcome,81_91_OpenPlay_Situation,81_91_Pass_AssistMethod,81_91_Attempt(shot)_EventType,81_91_Blocked_ShotOutcome,81_91_KeyPass_EventType2,81_91_OnTarget_ShotOutcome,91_101_Substitution_EventType,91_101_HeadedPass_AssistMethod,91_101_YellowCard_EventType,1_11_Blocked_ShotOutcome,1_11_Cross_AssistMethod,11_21_HeadedPass_AssistMethod,11_21_Offside_EventType,11_21_FailedThroughBall_EventType2,21_31_SetPiece_Situation,31_41_YellowCard_EventType,41_51_ThroughBall_AssistMethod,51_61_Cross_AssistMethod,61_71_HeadedPass_AssistMethod,61_71_OnTarget_ShotOutcome,81_91_FreeKick_Situation,81_91_HitThePost_ShotOutcome,91_101_Offside_EventType,91_101_FailedThroughBall_EventType2,11_21_YellowCard_EventType,11_21_Corner_Situation,11_21_Cross_AssistMethod,31_41_Blocked_ShotOutcome,41_51_HandBall_EventType,41_51_SetPiece_Situation,61_71_HandBall_EventType,61_71_YellowCard_EventType,71_81_Substitution_EventType,81_91_Cross_AssistMethod,81_91_OffTarget_ShotOutcome,81_91_YellowCard_EventType,11_21_SetPiece_Situation,31_41_HeadedPass_AssistMethod,51_61_HandBall_EventType,11_21_FreeKick_Situation,21_31_ThroughBall_AssistMethod,21_31_Corner_Situation,31_41_SetPiece_Situation,41_51_Cross_AssistMethod,51_61_YellowCard_EventType,51_61_FreeKick_Situation,51_61_ThroughBall_AssistMethod,31_41_Corner_Situation,31_41_HandBall_EventType,41_51_Corner_Situation,51_61_SetPiece_Situation,61_71_fast_break,1_11_Corner_Situation,11_21_fast_break,31_41_FreeKick_Situation,91_101_SetPiece_Situation,41_51_FreeKick_Situation,81_91_OwnGoal_EventType2,91_101_fast_break,71_81_ThroughBall_AssistMethod,81_91_Corner_Situation,1_11_YellowCard_EventType,51_61_Substitution_EventType,51_61_fast_break,61_71_SetPiece_Situation,71_81_HeadedPass_AssistMethod,71_81_SetPiece_Situation,21_31_PenaltyConceded_EventType,21_31_HandBall_EventType,31_41_PenaltyConceded_EventType,71_81_HandBall_EventType,81_91_HandBall_EventType,11_21_ThroughBall_AssistMethod,31_41_ThroughBall_AssistMethod,41_51_HeadedPass_AssistMethod,1_11_FreeKick_Situation,11_21_OwnGoal_EventType2,51_61_PenaltyConceded_EventType,1_11_HeadedPass_AssistMethod,71_81_PenaltyConceded_EventType,91_101_HandBall_EventType,81_91_HeadedPass_AssistMethod,21_31_FreeKick_Situation,21_31_Substitution_EventType,41_51_HitThePost_ShotOutcome,71_81_Corner_Situation,91_101_HitThePost_ShotOutcome,1_11_fast_break,1_11_Substitution_EventType,41_51_PenaltyConceded_EventType,61_71_ThroughBall_AssistMethod,81_91_SetPiece_Situation,1_11_HitThePost_ShotOutcome,21_31_HeadedPass_AssistMethod,11_21_PenaltyConceded_EventType,21_31_HitThePost_ShotOutcome,71_81_SendingOff_EventType2,81_91_ThroughBall_AssistMethod,91_101_ThroughBall_AssistMethod,1_11_SetPiece_Situation,21_31_fast_break,51_61_HitThePost_ShotOutcome,81_91_fast_break,41_51_StraightRedCard_EventType,41_51_SendingOff_EventType2,71_81_StraightRedCard_EventType,91_101_SendingOff_EventType2,31_41_fast_break,61_71_PenaltyConceded_EventType,61_71_StraightRedCard_EventType,61_71_SendingOff_EventType2,81_91_StraightRedCard_EventType,81_91_SendingOff_EventType2,1_11_OwnGoal_EventType2,71_81_fast_break,11_21_Substitution_EventType,31_41_Substitution_EventType,71_81_FreeKick_Situation,81_91_PenaltyConceded_EventType,61_71_HitThePost_ShotOutcome,11_21_StraightRedCard_EventType,11_21_SendingOff_EventType2,51_61_SendingOff_EventType2,51_61_StraightRedCard_EventType,31_41_HitThePost_ShotOutcome,31_41_OwnGoal_EventType2,1_11_PenaltyConceded_EventType,91_101_StraightRedCard_EventType,21_31_SendingOff_EventType2,21_31_OwnGoal_EventType2,91_101_PenaltyConceded_EventType,21_31_StraightRedCard_EventType,31_41_StraightRedCard_EventType,31_41_SendingOff_EventType2,71_81_OwnGoal_EventType2,61_71_OwnGoal_EventType2,41_51_OwnGoal_EventType2,1_11_StraightRedCard_EventType,1_11_SendingOff_EventType2,91_101_OwnGoal_EventType2,51_61_OwnGoal_EventType2,81_91_SecondYellowCard_EventType,41_51_SecondYellowCard_EventType,71_81_SecondYellowCard_EventType,31_41_SecondYellowCard_EventType,51_61_SecondYellowCard_EventType,91_101_SecondYellowCard_EventType,61_71_SecondYellowCard_EventType,CLASS
hC7urT7I/,2012,1,1,1.7,3.75,6.8,0,0,1,0,0,0,1,0,0,0,2,55,1,2,,1,6,9,1,3,3,,3,117,6,8,1,,2,2,2,4,,,,,4,248,9,4,2,7,2,,3,1,2,1,3,1,348,8,1,2,5,3,2,2,1,,2,439,4,10,1,4,,,,,,,,,1,3,,,,617,5,2,,9,,,2,2,,1,1,2,757,9,3,3,1,,1,,872,9,1,2,,3,,1,3,5,,,2,,3,630,6,3,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,,1,1,,1,1,2,1,,3,3,,1,,1,1,,1,1,1,1,1,,1,3,,,,1,,1,1,,,,2,,1,,,,,,1,,,,,,,1,1,1,,1,,1,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
I76xqoNb/,2012,0,0,2.9,3.62,2.7,1,0,0,0,0,0,0,1,0,0,2,48,2,2,,2,5,8,,4,4,,5,105,5,8,1,2,2,1,2,3,,1,,,2,208,6,2,1,8,,1,2,,3,4,,1,294,8,,4,6,3,2,2,1,,2,434,4,10,1,4,,,,,,,,,,5,,,,542,5,3,1,7,2,3,1,3,1,1,3,4,607,9,5,3,,1,1,,666,9,,3,,4,1,1,2,3,1,1,2,,2,734,8,7,2,,,,1,800,9,2,1,,2,,1,1,,1,1,1,7,,2,2,,1,,,,1,1,,1,1,1,,,1,1,2,1,,,1,,1,,1,,,,,2,1,4,1,4,,2,2,3,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
j1Ij9qsF/,2012,1,1,2.29,3.6,3.51,0,0,0,0,1,0,0,0,0,1,1,34,,1,,,7,10,1,1,1,1,3,96,6,8,2,1,3,3,2,2,,,,2,2,157,6,2,,9,,1,1,1,2,3,,1,236,10,1,3,5,3,1,1,,,,294,3,8,,3,,,2,,2,3,1,2,,3,1,1,,406,5,1,1,9,4,5,,,,,1,2,477,7,5,3,,3,3,2,540,7,2,4,1,4,1,3,2,5,,,2,,2,587,10,5,3,,,1,1,649,8,1,3,1,3,,2,,3,,1,3,9,,,1,,,5,5,,2,2,,2,2,,,1,,,,,,1,,3,3,,,1,1,2,1,1,,,,,,,,1,,,1,,,,,,,,1,,,,,1,1,,,1,1,,1,,1,,,,3,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
jkvGo2EA/,2012,1,1,3.36,3.2,2.56,0,0,1,0,0,0,1,0,0,0,2,79,2,2,,2,5,8,2,3,3,,1,151,8,6,4,1,5,1,4,1,2,2,,1,1,244,5,1,,9,,,1,,3,2,,1,326,10,,4,6,4,,1,,,,427,4,10,,4,,,1,,,1,,,,3,1,1,,460,6,3,1,9,1,1,,2,,,1,3,571,7,6,3,1,3,3,,715,9,1,1,,1,,1,2,6,1,1,3,,3,770,8,6,2,,,1,,871,9,2,1,,1,,1,,,,1,1,6,,1,5,,2,,,1,2,2,1,,,,,,1,1,1,2,,2,,2,3,,1,,,,1,1,,2,,2,,2,2,1,,2,,,1,,,,1,,,,,,,1,1,1,,2,,1,,,,2,1,,1,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,2,,,,,,1,,,1,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0
KSMfUo85/,2012,3,0,1.32,6,12,1,0,0,0,0,0,0,1,0,0,2,56,,2,1,2,6,8,,4,4,,3,143,4,9,1,,1,,1,3,1,,,,1,245,7,2,,8,,1,2,1,3,3,1,1,386,8,3,1,9,1,3,4,1,,2,601,2,9,2,4,1,1,1,,1,1,,1,,2,1,1,,699,6,3,2,7,2,3,1,3,,,3,3,778,10,6,4,,,1,,865,8,,2,,2,,2,3,5,,,2,1,,90,1,,1,,,,,,,,,,,,,,,,,,,,,3,,1,,,,1,1,1,1,1,2,,,,,1,1,1,1,1,,,,,1,1,1,1,1,,,,,,,,,,,,2,1,1,1,1,,,2,,,,,,,2,,,3,1,,,,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MXdukFe0/,2012,6,2,1.14,10.19,26.84,0,0,0,0,1,0,0,0,0,1,4,52,2,6,3,3,6,7,1,1,1,,2,147,5,8,3,1,3,1,2,2,2,,,,2,256,5,2,,8,1,1,2,,3,2,1,2,332,6,2,2,7,1,2,4,2,3,4,391,3,9,,7,2,2,1,1,1,2,1,1,,3,,1,,441,5,1,1,9,3,3,2,,1,,1,2,492,8,5,2,1,1,3,1,552,8,3,,1,2,,2,1,4,,,1,1,2,638,8,7,1,,,2,1,722,8,,3,,4,1,2,,2,2,2,2,3,1,1,1,,3,1,1,,1,1,,1,1,1,1,,,,,,,1,,,2,,,,,1,1,1,,2,,3,,2,2,2,,,,1,,2,2,,,,,1,1,,,,,1,,1,1,,,,1,1,2,1,1,,,,,,,,,1,,,2,,,1,,1,,,,1,,,,1,,,,2,,,,,,1,,,,,1,,,,,,,,1,,2,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
vH7YqR7h/,2012,1,0,2.24,3.6,3.6,1,0,0,0,0,0,0,1,0,0,2,48,1,2,1,2,6,8,2,3,3,,2,142,5,9,3,1,3,1,1,2,,2,,2,2,246,5,2,1,8,2,,2,,3,3,2,1,350,7,,2,8,5,3,3,3,,3,411,3,8,1,5,1,1,2,,,2,,2,,1,2,1,,529,5,4,2,8,2,2,1,3,,,2,3,632,8,6,3,,2,2,,709,9,1,1,,1,,1,3,5,,,4,1,1,764,6,7,,,,2,1,842,7,1,3,,3,,3,,3,1,3,2,7,,,1,,,,,,,,,,,3,,1,1,1,2,2,,1,1,2,2,,,1,1,1,,,,4,3,5,,4,2,1,1,,1,1,,1,1,,,,,,1,,,,,,,,,,,,,,1,3,,,,,,,,,2,,1,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
vTglm2Ke/,2012,5,0,1.23,8.22,14,0,0,0,0,1,0,0,0,0,1,1,39,1,2,1,2,5,8,1,4,3,,4,114,7,8,2,1,2,1,2,3,1,,,1,4,210,7,4,1,8,,,2,2,2,3,2,,336,10,,4,4,5,1,1,,,,441,3,8,2,5,,,2,,2,2,,2,,3,,,,524,9,3,1,8,2,1,2,3,,1,2,4,621,9,6,2,3,1,1,,693,9,,1,,1,,1,3,6,,,5,1,4,729,10,6,3,,,1,,775,9,2,3,,3,1,1,,2,1,2,2,6,,,1,,,,,,1,1,,,,,,1,1,1,1,1,,,,,1,,1,,,1,,,,,,1,,,,1,,,,1,,,,,,,,,1,1,,,,,,,1,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
Wj8Up7hn/,2012,1,0,1.88,3.95,4.73,1,0,0,0,0,0,0,1,0,0,1,75,,2,2,,3,10,1,3,3,,3,189,4,9,2,1,2,,1,2,1,1,,2,2,307,6,2,,9,1,,1,1,3,4,1,1,378,10,1,3,6,5,,1,1,,,448,4,10,2,6,,,,,,1,1,,,2,,,,532,2,1,,9,2,3,1,1,,,1,2,633,7,6,3,,3,3,1,716,10,1,,,1,,,4,4,,,3,,2,783,9,5,3,2,2,1,,853,9,1,1,,1,,1,,1,1,2,4,5,,,3,,,1,1,,,,,,,,,,2,2,1,1,,1,,1,3,,2,1,1,,,1,,1,1,1,,1,,1,,1,,,,1,1,,,,,,1,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
x4HaT5NB/,2012,4,2,1.49,5.09,7.5,1,0,0,0,0,0,0,1,0,0,1,38,,1,,1,5,9,1,4,4,,1,103,4,6,4,3,4,1,4,1,2,1,,1,2,209,6,2,,8,2,,2,1,2,2,2,1,303,9,,3,5,3,1,2,1,1,1,356,3,8,,7,,,1,,2,2,,2,,5,,1,,427,6,4,2,8,2,2,,4,,,2,4,483,10,4,4,,1,1,,522,9,1,1,,1,,1,4,5,,,4,,2,577,8,4,4,,,1,,665,7,1,4,2,4,,3,,3,,1,2,7,,1,1,,1,,,,1,1,,1,1,,,1,,,2,2,,,1,,,,,,,1,1,,,3,1,3,,2,2,1,1,,,,,3,3,,1,,,,1,,,1,1,,,1,1,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
xECinMZ1/,2012,1,0,2.25,3.5,3.82,0,0,0,0,1,0,0,0,0,1,2,91,1,2,1,1,6,9,3,2,1,,3,191,4,7,3,2,3,2,3,2,1,,,,2,271,6,2,1,8,1,,2,1,3,4,2,,394,7,2,1,4,3,4,4,1,1,3,470,2,7,1,5,,,4,,2,4,1,3,1,1,1,2,1,529,8,3,2,7,3,2,1,2,,,3,3,573,9,4,2,1,1,2,,627,10,1,,,,,,3,4,,,3,1,1,722,8,4,1,,,2,,810,9,,1,,1,,1,,,1,3,3,5,,1,4,,1,2,2,,,,,,,2,3,1,,,2,1,,1,1,,1,,,,,,,,,2,2,3,2,2,,1,,1,,,,1,1,,,,1,,1,,1,1,1,1,,1,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8UjQeV7k/,2012,0,0,2.6,3.36,3.16,0,0,0,1,0,0,0,0,1,0,1,43,,2,1,,3,10,1,3,3,,2,110,6,7,3,2,3,,3,2,2,1,,2,3,228,6,3,1,8,1,,2,1,3,2,2,1,330,8,,4,4,4,2,2,1,,2,409,4,8,,6,,,2,,2,2,1,2,1,3,,1,,479,5,2,2,9,2,2,2,2,,,1,1,601,7,6,1,2,4,4,,674,8,1,2,,3,1,2,3,8,,,2,,3,777,8,5,3,,,,,846,10,,1,,1,,,,1,,3,3,5,,,2,,1,1,1,1,1,1,,,,2,,,,,1,,,3,1,3,3,,,1,1,,2,2,,3,1,3,1,2,,2,,1,,,,,,,,,,,1,,,,,,,1,1,,,,,1,1,2,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
d44qlr5k/,2012,0,0,2.14,3.4,4.12,0,0,0,0,1,0,0,0,0,1,,33,,,,,5,10,1,4,5,,3,142,5,9,1,,1,,1,5,1,,,,2,237,6,2,1,8,,1,2,,4,3,1,1,351,9,1,2,6,3,1,1,,,1,437,5,9,,6,1,1,1,,1,2,1,1,,2,,,,503,4,5,,7,1,2,,5,,3,3,2,599,9,6,2,4,2,2,2,664,9,,1,,1,,1,2,6,1,1,2,2,1,776,6,6,1,,,1,1,872,10,,,,2,,,,,,3,3,4,2,2,2,,,,,,,,,1,1,1,,,1,1,3,2,,,,1,1,,,,,,1,1,,5,3,5,,4,1,,,1,,,,1,1,,1,,,,,,1,,,,,1,1,,1,,,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
GfG3SPxI/,2012,2,1,1.96,4,4.2,1,0,0,0,0,0,0,1,0,0,4,47,2,4,2,4,6,6,,3,2,,4,109,3,10,1,,1,,,3,,1,,,2,169,4,2,,8,1,1,2,1,2,2,1,1,306,6,1,2,7,2,5,5,,1,4,372,3,10,,5,2,2,1,,,1,,,,3,1,1,,446,6,2,,8,3,2,,2,,,2,5,514,9,6,3,1,1,1,1,560,10,1,1,,1,1,,3,5,,,4,1,3,610,9,4,3,1,1,2,,667,10,1,,,,,,,,,3,3,5,,,1,,2,1,1,,3,3,,,,3,2,,2,2,2,2,,,,1,1,,,,,,,,,1,1,1,1,1,,1,,2,,1,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
h09Qomwt/,2012,2,0,3.4,3.85,2.22,1,0,0,0,0,0,0,1,0,0,,58,,,,,4,10,1,4,4,1,4,129,4,9,,1,1,1,1,4,,,,,2,179,6,2,1,9,,,1,1,3,3,1,,253,8,2,3,6,2,1,2,1,1,2,345,2,7,,5,1,1,3,,2,3,1,3,,3,1,2,,510,3,5,1,5,2,1,2,5,,2,5,1,579,6,2,2,2,3,4,1,692,9,1,1,,1,,1,4,6,,,2,,2,775,10,3,3,,,1,1,861,8,,3,1,3,,2,,,,1,3,6,,3,1,,,,,,1,1,1,1,1,1,1,,,,4,2,,3,1,3,4,1,1,,,1,1,,,1,,2,,,,2,1,,,,,,,,,1,1,,,1,,,,1,,,,,,,,2,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Iyt8mOqb/,2012,1,1,1.76,3.65,6,0,0,1,0,0,0,1,0,0,0,2,52,1,2,1,1,2,9,4,2,2,,3,151,5,9,1,1,2,2,1,3,,,,1,2,233,6,2,,8,,1,2,2,3,2,1,,321,6,2,2,5,1,3,5,3,4,4,415,3,7,,7,1,1,4,,2,4,2,3,,2,,2,1,514,6,4,2,6,1,2,2,3,,,4,3,625,10,6,3,1,,,,704,9,,1,,2,,1,3,4,1,1,3,,3,762,10,3,2,1,1,1,2,820,10,1,1,,1,1,,,,,3,2,6,,,1,,,,,,1,1,1,,,,2,,,,1,2,,,2,,,,,1,1,,1,2,,1,,1,,,1,1,,1,1,,,,,,,1,2,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
lpS4bOTm/,2012,3,0,1.85,3.6,5.4,0,0,0,1,0,0,0,0,1,0,2,46,,3,2,2,6,8,,3,3,,4,135,5,8,2,1,2,1,2,4,,1,,,2,239,5,2,,9,,,1,1,4,3,1,1,356,10,1,5,4,3,,,,,,448,3,9,,5,,,1,,,1,,1,1,4,1,,,506,5,2,1,9,3,3,,1,,,1,5,594,10,5,5,,,,,665,9,,2,,2,,1,1,5,,,1,2,1,785,7,7,2,1,1,2,1,537,4,,2,,2,,2,,1,1,1,3,2,,1,1,,1,,,,1,1,,,,,,1,1,1,,1,,,,,,,,,,2,1,,,3,3,3,1,3,1,,1,,,2,,,,,1,,,,,,,,,,,1,,,,,,3,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
nJ6OIhF2/,2012,0,0,1.78,3.9,5.3,0,0,0,1,0,0,0,0,1,0,4,75,2,4,,3,5,7,,2,2,,3,159,6,9,1,1,1,,1,3,1,,,1,1,238,6,1,1,10,2,,,,4,3,,,366,8,,4,4,3,2,2,1,,2,439,2,6,1,6,,,4,,3,4,2,4,,2,1,1,,531,6,6,,4,1,1,1,6,,3,6,3,619,9,5,3,,2,2,1,676,8,2,3,,3,1,2,2,6,1,1,2,,2,741,9,7,3,1,1,1,1,785,5,2,6,1,6,2,5,,2,4,1,1,4,,2,5,,3,2,2,,,,,,,2,1,1,1,1,5,3,,1,2,1,1,,,,,1,2,1,,1,1,1,,1,1,,,,1,1,,1,1,,1,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OWJSpVNa/,2012,4,1,2.08,3.35,4.4,0,0,1,0,0,0,1,0,0,0,2,47,1,2,,2,5,8,,2,2,,4,150,5,9,1,1,2,2,1,3,,,,,5,275,7,5,1,6,3,1,4,3,1,1,3,1,343,8,,3,5,3,1,2,2,2,2,446,3,8,,7,,,2,,1,2,1,2,,4,1,,1,489,6,3,2,7,3,2,1,2,,,3,2,613,9,7,2,2,2,3,,698,8,2,2,2,2,,2,2,6,,,1,,2,824,9,5,3,1,1,1,1,801,6,2,3,3,4,2,3,,,,1,1,2,,2,1,1,2,2,2,,,,,2,2,,,1,1,1,1,1,,1,,,1,1,,1,1,2,,,,1,,2,,1,1,1,,,,,,1,1,,,,2,,2,,,,,,,,,,,,,3,1,1,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
